date,title,url
2015-08-19,"Lack of funds stalls stray dog sterilization drive",http://timesofindia.indiatimes.com//city/gurgaon/Lack-of-funds-stalls-stray-dog-sterilization-drive/articleshow/48535946.cms
2015-08-20,"Lack of funds stalls stray dog sterilization drive",http://timesofindia.indiatimes.com//city/gurgaon/Lack-of-funds-stalls-stray-dog-sterilization-drive/articleshow/48550099.cms
2015-08-20,"Govt hospitals lack haemophilia facilities",http://timesofindia.indiatimes.com//city/kozhikode/Govt-hospitals-lack-haemophilia-facilities/articleshow/48550415.cms
2015-08-22,"200 girls leave boarding school for lack of toilets",http://timesofindia.indiatimes.com//city/ranchi/200-girls-leave-boarding-school-for-lack-of-toilets/articleshow/48604007.cms
2015-08-23,"Indian startups lack vision and will to tackle big problems. But we'll get there: Rahul Alex Panicker",http://timesofindia.indiatimes.com//home/sunday-times/all-that-matters/Indian-startups-lack-vision-and-will-to-tackle-big-problems-But-well-get-there-Rahul-Alex-Panicker/articleshow/48637687.cms
2015-08-24,"Benitez bemoans lack of accuracy after Real held",http://timesofindia.indiatimes.com//sports/football/top-stories/Benitez-bemoans-lack-of-accuracy-after-Real-held/articleshow/48650091.cms
2015-08-25,"Experts worried at lack of warning signs",http://timesofindia.indiatimes.com//city/mumbai/Experts-worried-at-lack-of-warning-signs/articleshow/48660074.cms
2015-08-25,"Lack of signs on roads worries traffic experts",http://timesofindia.indiatimes.com//city/mumbai/Lack-of-signs-on-roads-worries-traffic-experts/articleshow/48660080.cms
2015-08-26,"Lack of burial grounds upsets Muslims",http://timesofindia.indiatimes.com//city/thane/Lack-of-burial-grounds-upsets-Muslims/articleshow/48678839.cms
2015-08-27,"Faulty roads, lack of traffic signals killed 125 at 12 junctions in 3 years in Gurgaon",http://timesofindia.indiatimes.com//city/gurgaon/Faulty-roads-lack-of-traffic-signals-killed-125-at-12-junctions-in-3-years-in-Gurgaon/articleshow/48690414.cms
2015-08-30,"Lack of bids delays revival of smartcard system for new cars",http://timesofindia.indiatimes.com//city/mumbai/Lack-of-bids-delays-revival-of-smartcard-system-for-new-cars/articleshow/48727020.cms
2015-09-01,"Doctors worried over lack of attention to geriatric therapy",http://timesofindia.indiatimes.com//city/nagpur/Doctors-worried-over-lack-of-attention-to-geriatric-therapy/articleshow/48750848.cms
2015-09-03,"HC cites lack of proof, declines to entertain plea against Adani Group",http://timesofindia.indiatimes.com//city/madurai/HC-cites-lack-of-proof-declines-to-entertain-plea-against-Adani-Group/articleshow/48783307.cms
2015-09-05,"Lack of mitigation by NHAI claims another leopard",http://timesofindia.indiatimes.com//city/nagpur/Lack-of-mitigation-by-NHAI-claims-another-leopard/articleshow/48824873.cms
2015-09-05,"Not all schools telecast PM speech; cite lack of information",http://timesofindia.indiatimes.com//city/nagpur/Not-all-schools-telecast-PM-speech-cite-lack-of-information/articleshow/48825286.cms
2015-09-05,"Specially abled students protest lack of college, reservation in jobs",http://timesofindia.indiatimes.com//city/jaipur/Specially-abled-students-protest-lack-of-college-reservation-in-jobs/articleshow/48834584.cms
2015-09-09,"SC concerned over lack of infrastructure in consumer forums",http://timesofindia.indiatimes.com//india/SC-concerned-over-lack-of-infrastructure-in-consumer-forums/articleshow/48878464.cms
2015-09-09,"Two kid's homes shut due to lack of amenities, licences",http://timesofindia.indiatimes.com//city/coimbatore/Two-kids-homes-shut-due-to-lack-of-amenities-licences/articleshow/48881167.cms
2015-09-11,"Bihar elections: Lack of cadres and poor campaigns reasons to worry for JD(U)",http://timesofindia.indiatimes.com//india/Bihar-elections-Lack-of-cadres-and-poor-campaigns-reasons-to-worry-for-JDU/articleshow/48908698.cms
2015-09-11,"Bihar elections: Lack of cadres and poor campaigns reasons to worry for JD(U)",http://timesofindia.indiatimes.com//india/Bihar-elections-Lack-of-cadres-and-poor-campaigns-reasons-to-worry-for-JDU/articleshow/48908708.cms
2015-09-11,"JD(U) worried about lack of cadres, poor campaign",http://timesofindia.indiatimes.com//bihar-assembly-polls/more-stories/JDU-worried-about-lack-of-cadres-poor-campaign/articleshow/48908757.cms
2015-09-12,"Rajasthan: 655 madrassa close down for lack of students",http://timesofindia.indiatimes.com//city/jaipur/Rajasthan-655-madrassa-close-down-for-lack-of-students/articleshow/48932919.cms
2015-09-13,"Rodgers concerned by Liverpool's lack of firepower",http://timesofindia.indiatimes.com//sports/football/epl/top-stories/Rodgers-concerned-by-Liverpools-lack-of-firepower/articleshow/48942960.cms
2015-09-15,"Ravi Shastri conundrum: Short extension to team director betrays BCCI's lack of clarity",http://timesofindia.indiatimes.com//top-stories/Ravi-Shastri-conundrum-Short-extension-to-team-director-betrays-BCCIs-lack-of-clarity/articleshow/48965395.cms
2015-09-15,"Short term extension for Shastri betrays lack of clarity",http://timesofindia.indiatimes.com//articleshow/48965466.cms
2015-09-17,"Lack of exercise can increase eye disorder risk",http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/Lack-of-exercise-can-increase-eye-disorder-risk/articleshow/48996821.cms
2015-09-17,"Lack of space at Ramkund compels akhadas to skip last Parvani rituals after holy dip",http://timesofindia.indiatimes.com//city/nashik/Lack-of-space-at-Ramkund-compels-akhadas-to-skip-last-Parvani-rituals-after-holy-dip/articleshow/48997087.cms
2015-09-18,"Lack of funding forcing HIV-AIDS projects to shut down",http://timesofindia.indiatimes.com//city/nagpur/Lack-of-funding-forcing-HIV-AIDS-projects-to-shut-down/articleshow/49005033.cms
2015-09-21,"Hungry 10-month-old has lack of leptin to blame",http://timesofindia.indiatimes.com//city/pune/Hungry-10-month-old-has-lack-of-leptin-to-blame/articleshow/49038576.cms
2015-09-24,"66% of govt schools in Rajasthan lack computers",http://timesofindia.indiatimes.com//city/jaipur/66-of-govt-schools-in-Rajasthan-lack-computers/articleshow/49083127.cms
2015-09-25,"Lack of facilities at fuel outlets come under HC scanner",http://timesofindia.indiatimes.com//city/cuttack/Lack-of-facilities-at-fuel-outlets-come-under-HC-scanner/articleshow/49100685.cms
2015-09-26,"Four on ventilator in DMCH die due to lack of oxygen",http://timesofindia.indiatimes.com//city/patna/Four-on-ventilator-in-DMCH-die-due-to-lack-of-oxygen/articleshow/49110677.cms
2015-09-27,"Police deny right wing threat to party, get it toned down due to lack of requisite license",http://timesofindia.indiatimes.com//city/mangaluru/Police-deny-right-wing-threat-to-party-get-it-toned-down-due-to-lack-of-requisite-license/articleshow/49123926.cms
2015-10-01,"TMC turns 33, amid pride locals rue lack of facilities",http://timesofindia.indiatimes.com//city/thane/TMC-turns-33-amid-pride-locals-rue-lack-of-facilities/articleshow/49173351.cms
2015-10-02,"Sunil Chhetri rues lack of preparation",http://timesofindia.indiatimes.com//sports/football/top-stories/Sunil-Chhetri-rues-lack-of-preparation/articleshow/49191224.cms
2015-10-05,"Many Telangana teachers lack elementary training",http://timesofindia.indiatimes.com//city/hyderabad/Many-Telangana-teachers-lack-elementary-training/articleshow/49221606.cms
2015-10-05,"Visually impaired musicians hampered by lack of good instruments, funds",http://timesofindia.indiatimes.com//city/mangaluru/Visually-impaired-musicians-hampered-by-lack-of-good-instruments-funds/articleshow/49222458.cms
2015-10-05,"Visually impaired musicians hampered by lack of good instruments",http://timesofindia.indiatimes.com//city/mangaluru/Visually-impaired-musicians-hampered-by-lack-of-good-instruments/articleshow/49222858.cms
2015-10-08,"Officials cite lack of staff to guard facilities",http://timesofindia.indiatimes.com//city/nashik/Officials-cite-lack-of-staff-to-guard-facilities/articleshow/49268074.cms
2015-10-10,"Civic hospital blood bank may run dry for lack of donors",http://timesofindia.indiatimes.com//city/thane/Civic-hospital-blood-bank-may-run-dry-for-lack-of-donors/articleshow/49292949.cms
2015-10-10,"Defying judiciary: Officers plead lack of resources for non-compliance",http://timesofindia.indiatimes.com//city/nagpur/Defying-judiciary-Officers-plead-lack-of-resources-for-non-compliance/articleshow/49294613.cms
2015-10-10,"China blacklists over three mn firms for lack of transparency",http://timesofindia.indiatimes.com//world/china/China-blacklists-over-three-mn-firms-for-lack-of-transparency/articleshow/49297000.cms
2015-10-11,"Experts cry poor infra, lack of awareness",http://timesofindia.indiatimes.com//city/delhi/Experts-cry-poor-infra-lack-of-awareness/articleshow/49305929.cms
2015-10-13,"India dismayed at lack of transparency in UN peace operations",http://timesofindia.indiatimes.com//india/India-dismayed-at-lack-of-transparency-in-UN-peace-operations/articleshow/49332176.cms
2015-10-13,"Govt apathy, lack of ICs take sheen off RTI Act",http://timesofindia.indiatimes.com//city/jaipur/Govt-apathy-lack-of-ICs-take-sheen-off-RTI-Act/articleshow/49332447.cms
2015-10-14,"228 basic schools of Allahabad lack toilets",http://timesofindia.indiatimes.com//city/allahabad/228-basic-schools-of-Allahabad-lack-toilets/articleshow/49348061.cms
2015-10-17,"'Govt lack of vision caused dal price rise'",http://timesofindia.indiatimes.com//city/bhubaneswar/Govt-lack-of-vision-caused-dal-price-rise/articleshow/49427359.cms
2015-10-18,"Frauds cash in on lack of cyber awareness",http://timesofindia.indiatimes.com//tech/tech-news/Frauds-cash-in-on-lack-of-cyber-awareness/articleshow/49436144.cms
2015-10-20,"‘Poor waste disposal, lack of infra help stray dogs thrive’",http://timesofindia.indiatimes.com//city/madurai/Poor-waste-disposal-lack-of-infra-help-stray-dogs-thrive/articleshow/49461795.cms
2015-10-21,"Hadauti farmers lack money to buy seeds",http://timesofindia.indiatimes.com//india/Hadauti-farmers-lack-money-to-buy-seeds/articleshow/49477525.cms
2015-10-24,"Lack of blood donors worries banks",http://timesofindia.indiatimes.com//city/nashik/Lack-of-blood-donors-worries-banks/articleshow/49514389.cms
2015-10-26,"Religious intolerance springs from lack of spirituality, says Prof Bhatt",http://timesofindia.indiatimes.com//city/indore/Religious-intolerance-springs-from-lack-of-spirituality-says-Prof-Bhatt/articleshow/49533576.cms
2015-10-31,"Hardware startups lament lack of funding",http://timesofindia.indiatimes.com//tech/tech-news/Hardware-startups-lament-lack-of-funding/articleshow/49607325.cms
2015-11-01,"Punjab angry with drug abuse, corruption, lack of governance and misplaced agricultural policies",http://timesofindia.indiatimes.com//india/Punjab-angry-with-drug-abuse-corruption-lack-of-governance-and-misplaced-agricultural-policies/articleshow/49615315.cms
2015-11-02,"Interrupted sleep affects us more than lack of sleep",http://timesofindia.indiatimes.com//home/science/Interrupted-sleep-affects-us-more-than-lack-of-sleep/articleshow/49623088.cms
2015-11-02,"Interrupted sleep affects us more than lack of sleep",http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/Interrupted-sleep-affects-us-more-than-lack-of-sleep/articleshow/49626745.cms
2015-11-03,"NMC’s lack of environment department is showing",http://timesofindia.indiatimes.com//city/nagpur/NMCs-lack-of-environment-department-is-showing/articleshow/49636299.cms
2015-11-04,"Lack of rumblers near Assolna bridge irks locals",http://timesofindia.indiatimes.com//city/goa/Lack-of-rumblers-near-Assolna-bridge-irks-locals/articleshow/49651159.cms
2015-11-06,"DJ SA: Due to serious lack of creativity, I have just put initials of my first and family name together",http://timesofindia.indiatimes.com//entertainment/hindi/music/news/DJ-SA-Due-to-serious-lack-of-creativity-I-have-just-put-initials-of-my-first-and-family-name-together/articleshow/49673166.cms
2015-11-09,"Architects rue lack of govt jobs",http://timesofindia.indiatimes.com//city/bhubaneswar/Architects-rue-lack-of-govt-jobs/articleshow/49718866.cms
2015-11-11,"Kaymer admits lack of practice led to winless year",http://timesofindia.indiatimes.com//sports/golf/top-stories/Kaymer-admits-lack-of-practice-led-to-winless-year/articleshow/49746054.cms
2015-11-12,"England have potential but lack organisation: Del Bosque",http://timesofindia.indiatimes.com//sports/football/top-stories/England-have-potential-but-lack-organisation-Del-Bosque/articleshow/49758988.cms
2015-11-12,"Lack of public feedback on Smart City projects has officials worried",http://timesofindia.indiatimes.com//city/agra/Lack-of-public-feedback-on-Smart-City-projects-has-officials-worried/articleshow/49760714.cms
2015-11-13,"Bihar: Min says lack of local leadership led to BJP's loss",http://timesofindia.indiatimes.com//city/jind/Bihar-Min-says-lack-of-local-leadership-led-to-BJPs-loss/articleshow/49765085.cms
2015-11-16,"Lack of sleep could give you diabetes",http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/Lack-of-sleep-could-give-you-diabetes/articleshow/49790788.cms
2015-11-16,"Lack of sleep can cause diabetes, say experts",http://timesofindia.indiatimes.com//city/ahmedabad/Lack-of-sleep-can-cause-diabetes-say-experts/articleshow/49796628.cms
2015-11-17,"'Animated films lack funding in India'",http://timesofindia.indiatimes.com//city/hyderabad/Animated-films-lack-funding-in-India/articleshow/49810715.cms
2015-11-19,"Lack of funds dogs efforts",http://timesofindia.indiatimes.com//city/delhi/Lack-of-funds-dogs-efforts/articleshow/49837605.cms
2015-11-21,"'Hardik made 'kill cops' statement due to lack of understanding'",http://timesofindia.indiatimes.com//city/surat/Hardik-made-kill-cops-statement-due-to-lack-of-understanding/articleshow/49868031.cms
2015-11-24,"Police insist on streetlights, PMC cites lack of funds",http://timesofindia.indiatimes.com//city/pune/Police-insist-on-streetlights-PMC-cites-lack-of-funds/articleshow/49900713.cms
2015-11-24,"'Low turnout due to lack of awareness'",http://timesofindia.indiatimes.com//city/surat/Low-turnout-due-to-lack-of-awareness/articleshow/49902445.cms
2015-11-25,"Lack of radiotherapy units hits cancer fight",http://timesofindia.indiatimes.com//city/delhi/Lack-of-radiotherapy-units-hits-cancer-fight/articleshow/49913867.cms
2015-11-26,"Haste makes waste: Lack of focus takes shine off drive",http://timesofindia.indiatimes.com//city/delhi/Haste-makes-waste-Lack-of-focus-takes-shine-off-drive/articleshow/49927329.cms
2015-11-26,"Lack of buses, sewage mgmt issues ail city, finds survey",http://timesofindia.indiatimes.com//city/thane/Lack-of-buses-sewage-mgmt-issues-ail-city-finds-survey/articleshow/49925491.cms
2015-11-26,"Lack of buses, sewage mgmt issues ail city, finds survey",http://timesofindia.indiatimes.com//city/thane/Lack-of-buses-sewage-mgmt-issues-ail-city-finds-survey/articleshow/49929919.cms
2015-11-26,"Myanmar's Suu Kyi blames lack of safety regulations for deadly landslide",http://timesofindia.indiatimes.com//world/south-asia/Myanmars-Suu-Kyi-blames-lack-of-safety-regulations-for-deadly-landslide/articleshow/49931307.cms
